,humidity,light,temperature,soil,label
576,73.0,355.833313,27.1,49.70904968,1.0
577,73.0,162.5,24.799999,49.7224235,0.0
578,69.0,8.333333,28.0,49.61741674,0.0
579,46.0,4803.333008,33.799999,49.39285613,3.0
580,80.0,5178.333008,34.700001,49.51117047,3.0
581,70.0,32.5,28.0,30.0,0.0
582,77.0,0.0,25.299999,40.2,0.0
583,79.0,0.0,24.799999,49.58848797,0.0
584,50.0,2273.0,27.0,53.0,3.0
585,69.0,271.0,27.0,70.0,1.0
586,72.0,4903.333008,24.5,50.3900634,0.0
587,78.0,0.0,25.299999,50.0,0.0
588,68.0,19.166666,28.5,49.71086027,1.0
589,67.0,530.0,27.1,49.39285613,0.0
590,73.0,394.999969,24.799999,50.0,0.0
591,64.0,318.333313,28.1,49.98015822,2.0
592,65.0,384.166656,28.0,49.39285613,0.0
593,73.0,165.833328,27.6,49.70904968,1.0
594,63.0,188.333328,28.5,50.3900634,2.0
595,62.0,323.333313,29.299999,49.98015822,2.0
596,65.0,2457.0,24.0,53.0,3.0
597,79.0,0.0,24.5,49.39285613,0.0
598,60.0,499.999969,28.0,49.50059557,0.0
599,60.0,62.499996,28.0,40.2,0.0
600,78.0,542.5,22.6,30.0,0.0
601,58.0,50.833332,28.0,40.2,0.0
602,52.0,2350.833252,30.200001,49.98015822,3.0
603,52.0,485.833313,29.299999,50.3900634,2.0
604,68.0,1669.166626,28.0,48.98441278,0.0
605,69.0,7.5,28.0,49.71778806,0.0
606,70.0,1165.833252,27.6,48.75005511,1.0
607,59.0,53.33333199999999,28.0,56.4,0.0
608,70.0,4447.5,28.0,56.4,1.0
609,73.0,10.0,27.6,50.0,0.0
610,67.0,458.333313,27.1,49.51117047,0.0
611,76.0,138.333328,24.1,50.34994843,0.0
612,66.0,929.0,25.0,33.0,3.0
613,64.0,2597.0,32.0,44.0,3.0
614,76.0,678.333313,23.0,60.0,0.0
615,59.0,50.833332,28.5,70.3,1.0
616,70.0,1290.833252,27.6,49.00735323,1.0
617,65.0,467.0,22.0,38.0,3.0
618,59.0,1646.0,28.0,54.0,3.0
619,70.0,550.833313,28.0,55.0,1.0
620,75.0,0.0,26.700001,49.81554359,0.0
621,54.0,672.0,26.0,44.0,3.0
622,53.0,2410.833252,30.200001,49.51117047,3.0
623,79.0,30.833332,23.799999,49.51117047,0.0
624,84.0,4.0,28.0,62.0,1.0
625,75.0,0.0,27.6,50.23019788,0.0
626,77.0,0.0,26.700001,49.58103521,0.0
627,69.0,770.833313,27.6,48.87862055,1.0
628,74.0,831.0,23.0,38.0,2.0
629,69.0,1323.0,30.0,30.0,0.0
630,71.0,408.333313,27.6,50.0,1.0
631,73.0,335.833313,25.299999,49.77880291,0.0
632,68.0,326.666656,28.0,57.54229299,0.0
633,70.0,112.499992,28.0,70.2,1.0
634,51.0,514.166626,29.299999,49.39285613,2.0
635,72.0,13.333332999999998,28.0,49.38557781,0.0
636,73.0,326.666656,26.700001,50.04136289,1.0
637,73.0,40.833332,27.1,50.04136289,0.0
638,62.0,1228.0,30.0,60.0,2.0
639,76.0,0.0,26.200001,50.10671058,0.0
640,52.0,2505.0,28.0,42.0,3.0
641,78.0,0.0,24.799999,49.51117047,0.0
642,78.0,0.0,25.799999,70.2,0.0
643,70.0,24236.66602,28.0,60.5,1.0
644,60.0,20.0,29.0,60.0,3.0
645,73.0,557.5,27.1,49.51117047,1.0
646,77.0,1687.0,25.0,60.0,2.0
647,79.0,0.0,24.1,50.0,0.0
648,72.0,124.16666399999998,27.1,49.50059557,1.0
649,73.0,434.16665599999993,27.1,49.98015822,1.0
650,78.0,980.0,24.0,50.0,2.0
651,68.0,1431.666626,28.0,60.0,0.0
652,73.0,71.666664,27.1,50.0,0.0
653,75.0,0.0,27.1,49.39285613,0.0
654,73.0,311.666656,25.799999,49.51117047,0.0
655,68.0,864.166626,28.0,50.22150216,0.0
656,59.0,40.0,30.0,79.0,2.0
657,77.0,0.0,26.700001,50.0,0.0
658,79.0,0.0,24.5,50.0,0.0
659,78.0,0.0,25.799999,30.0,0.0
660,65.0,45.0,28.9,50.0,1.0
661,62.0,71.666664,27.6,49.98015822,0.0
662,76.0,0.0,26.200001,50.05726369,0.0
663,63.0,171.66665600000005,28.5,50.0,2.0
664,61.0,509.16665599999993,28.0,49.51117047,0.0
665,72.0,1479.0,22.0,35.0,2.0
666,74.0,4047.499756,23.799999,36.44568367,0.0
667,62.0,92.5,29.299999,49.39285613,2.0
668,52.0,394.999969,29.299999,49.98015822,2.0
669,73.0,13.333332999999998,27.6,70.0,0.0
670,74.0,0.0,27.1,50.05426143,0.0
671,61.0,4835.833008,29.799999,49.77880291,3.0
672,62.0,65.83332800000001,27.6,49.50059557,0.0
673,76.0,777.4999389999997,23.4,56.4,0.0
674,77.0,0.0,25.299999,49.69467689,0.0
675,69.0,747.5,27.1,48.62833402,1.0
676,53.0,64.0,24.0,42.0,3.0
677,64.0,94.0,28.0,70.0,2.0
678,56.0,5.0,27.0,55.0,3.0
679,73.0,335.833313,25.799999,49.51117047,0.0
680,59.0,41.666664,28.1,50.0,1.0
681,72.0,5044.166504,24.1,50.04136289,0.0
682,64.0,44.166664,28.9,49.77880291,1.0
683,64.0,280.0,29.0,60.0,2.0
684,50.0,103.0,21.0,43.0,3.0
685,79.0,0.0,23.799999,50.0,0.0
686,77.0,0.0,25.799999,50.5477155,0.0
687,69.0,484.16665599999993,28.0,48.35769989,1.0
688,76.0,0.0,26.700001,49.50059557,0.0
689,59.0,2695.0,24.0,77.0,2.0
690,56.0,502.0,32.0,53.0,1.0
714,59.0,187.5,30.8,51.4,2.0
715,69.0,0.001,28.0,59.0,0.0
716,78.0,0.001,26.2,59.2,0.0
717,71.0,0.001,29.3,56.4,1.0
718,62.0,423.3,32.8,49.0,2.0
719,68.0,256.7,29.8,46.2,1.0
720,78.0,0.001,26.2,58.2,0.0
721,72.0,153.3,28.9,48.4,1.0
722,62.0,569.2,31.8,48.4,2.0
723,59.0,405.8,31.3,49.7,2.0
724,78.0,195.8,27.1,29.1,1.0
725,75.0,6.7,27.1,57.3,0.0
726,73.0,0.001,27.6,59.8,0.0
727,69.0,0.001,28.9,57.0,1.0
728,71.0,0.001,28.0,58.8,0.0
729,77.0,0.001,26.2,58.6,0.0
730,64.0,531.7,32.3,49.2,2.0
731,73.0,189.2,28.0,28.0,1.0
732,57.0,279.2,31.8,49.1,2.0
733,69.0,0.001,28.5,57.1,1.0
734,77.0,0.001,26.7,57.5,0.0
735,71.0,0.001,28.0,54.8,0.0
736,77.0,0.001,27.1,54.8,0.0
737,60.0,154.2,30.8,49.3,2.0
738,77.0,0.001,27.1,58.0,0.0
739,71.0,0.001,28.9,58.6,1.0
740,64.0,542.5,32.3,47.2,2.0
741,78.0,0.001,26.2,55.4,0.0
742,79.0,0.001,25.8,58.4,0.0
743,68.0,17.5,29.3,56.3,2.0
744,71.0,0.001,29.3,54.9,1.0
745,77.0,0.001,27.1,53.8,0.0
746,62.0,301.7,31.3,48.8,2.0
747,69.0,19.2,29.8,55.5,2.0
748,73.0,0.001,27.6,55.5,0.0
749,79.0,0.001,25.8,55.6,0.0
750,67.0,171.7,30.2,57.1,3.0
751,74.0,442.5,29.3,49.3,1.0
752,76.0,5.0,26.7,50.3,0.0
753,67.0,152.5,30.2,48.1,2.0
754,80.2,20.2,28.6,22.0,0.0
755,72.0,0.001,28.0,55.9,0.0
756,70.0,0.001,29.3,59.0,1.0
757,75.0,6.7,27.1,55.4,0.0
758,69.0,411.7,30.2,47.3,1.0
759,77.0,0.001,26.2,54.8,0.0
760,56.0,309.2,31.8,46.9,2.0
761,63.0,310.8,30.8,46.4,2.0
762,73.0,180.0,28.9,41.5,1.0
763,57.0,303.3,31.3,48.2,2.0
764,70.0,210.8,29.4,46.6,1.0
765,77.0,0.001,26.7,59.3,0.0
766,64.0,284.2,30.2,48.2,2.0
767,60.0,84.2,30.2,58.9,2.0
768,56.0,381.7,31.3,49.8,2.0
769,61.0,330.8,31.8,49.7,2.0
770,77.0,0.001,26.7,50.4,0.0
771,70.0,448.3,30.2,49.1,1.0
772,72.0,0.001,28.0,58.2,0.0
773,79.0,0.001,25.8,57.0,0.0
774,69.0,370.8,30.8,47.4,2.0
775,70.0,11.7,28.0,58.7,0.0
776,70.0,0.001,28.9,59.3,1.0
777,71.0,0.001,28.1,57.4,1.0
778,75.0,6.7,27.1,53.8,0.0
779,79.0,0.001,25.8,53.8,0.0
780,74.0,292.5,30.2,48.9,2.0
781,68.0,315.8,29.8,48.2,1.0
782,60.0,450.0,30.8,48.4,2.0
783,61.0,345.8,32.8,46.9,2.0
784,72.0,0.001,28.0,57.5,0.0
785,67.0,130.8,30.2,59.1,2.0
786,57.0,315.8,31.3,49.9,2.0
787,68.0,5.8,29.3,59.5,1.0
788,77.0,167.5,27.6,26.2,1.0
789,76.0,5.0,27.1,51.3,0.0
790,77.0,0.001,26.3,57.7,0.0
791,72.0,151.7,29.0,30.8,1.0
792,58.0,120.0,30.2,59.4,2.0
793,77.0,0.001,26.7,54.1,0.0
794,62.0,412.5,32.8,49.1,2.0
795,60.0,530.8,30.8,47.9,2.0
796,65.0,177.5,31.8,48.5,2.0
797,68.0,15.8,29.3,58.7,2.0
798,58.0,133.3,30.8,58.0,2.0
799,75.0,192.5,27.6,37.6,1.0
800,69.0,0.001,28.9,58.2,1.0
801,77.0,0.001,26.2,52.8,0.0
802,78.0,0.001,26.2,54.8,0.0
803,76.0,183.3,27.6,25.7,1.0
804,67.0,318.3,29.8,43.4,1.0
805,73.0,189.2,28.0,47.5,2.0
806,70.0,12.5,28.0,58.8,0.0
807,72.0,182.5,28.1,49.2,1.0
808,67.0,177.5,30.2,49.2,2.0
809,77.0,0.001,26.7,58.0,0.0
810,75.0,6.7,27.1,48.3,0.0
811,77.0,0.001,26.7,57.7,0.0
812,77.0,0.001,26.7,56.2,0.0
813,59.0,187.5,30.8,54.0,3.0
814,75.0,6.7,27.1,57.6,0.0
815,68.0,16.7,29.3,58.0,2.0
816,63.0,153.3,32.3,49.7,2.0
817,77.0,0.001,27.1,56.5,0.0
818,77.0,0.001,26.2,56.2,0.0
819,69.0,0.001,28.5,58.7,1.0
820,79.0,0.001,25.8,56.5,0.0
821,79.0,0.001,25.8,57.8,0.0
822,68.0,17.5,29.3,59.8,2.0
823,74.0,13.3,27.6,54.8,0.0
824,70.0,0.001,28.9,59.4,1.0
825,71.0,0.001,28.4,53.1,1.0
826,72.0,0.001,28.0,59.1,0.0
827,72.0,199.2,28.5,43.9,1.0
828,71.0,191.7,30.2,47.7,2.0
829,71.0,241.7,28.9,41.2,1.0
830,72.0,180.8,28.0,43.3,1.0
831,71.0,0.001,28.0,58.0,0.0
832,75.0,6.7,27.2,56.4,0.0
833,74.0,0.001,27.6,57.2,0.0
834,68.0,256.7,29.8,48.0,1.0
835,69.0,295.8,29.8,47.3,1.0
836,70.0,0.001,28.9,59.1,1.0
837,72.0,153.3,28.9,28.4,1.0
838,77.0,5.0,26.7,51.5,0.0
839,68.0,290.8,29.8,46.5,1.0
840,60.0,40.0,30.2,57.5,2.0
841,68.0,5.8,29.3,57.3,1.0
842,72.0,184.2,28.0,35.8,1.0
843,77.0,190.0,27.2,29.7,1.0
844,76.0,159.2,28.0,29.5,1.0
845,76.0,159.2,28.0,0.8,3.0
846,74.0,0.001,27.6,56.4,0.0
847,76.0,159.2,28.0,0.5,3.0
848,70.0,0.001,28.5,57.9,1.0
849,75.0,6.7,27.1,52.0,0.0
850,72.0,182.5,28.1,41.9,1.0
851,70.0,472.5,30.8,48.9,1.0
852,56.0,220.0,31.3,49.0,2.0
853,76.0,5.0,26.7,58.4,0.0
854,64.0,245.8,30.2,49.7,2.0
855,77.0,0.001,26.7,55.8,0.0
856,73.0,0.001,27.6,54.4,0.0
857,56.0,215.8,31.3,45.8,2.0
858,70.0,0.001,28.5,58.1,1.0
859,71.0,255.0,29.3,48.8,1.0
860,67.0,289.2,29.8,41.0,1.0
861,71.0,309.2,30.2,47.8,2.0
862,72.0,0.001,28.0,59.3,0.0
863,71.0,0.001,28.9,59.8,1.0
864,68.0,20.0,29.8,58.7,2.0
865,65.0,336.7,30.8,47.3,2.0
866,68.0,215.0,29.8,49.5,1.0
867,76.0,150.0,28.0,21.4,1.0
868,74.0,0.001,27.6,55.4,0.0
869,75.0,6.7,27.1,56.8,1.0
870,72.0,0.001,28.0,57.9,0.0
871,73.0,486.7,29.3,45.2,1.0
872,77.0,0.001,26.7,55.2,0.0
873,74.0,14.2,27.6,55.0,0.0
874,70.0,204.2,29.3,49.4,1.0
875,68.0,315.8,29.8,49.8,1.0
